ano_mes_ref;nom_municipio;sgl_uf;macro_regional_ipsemg;micro_regional_ipsemg;bh_rmbh_interior_ipsemg;dsc_sexo;desc_faixa_etaria;qtde_benef
202607;CACHOEIRA DE MINAS;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;34 - 38 ANOS;5
202602;SAO TOMAS DE AQUINO;MG;SUL;SAO SEBASTIAO DO PARAISO;INTERIOR;Masculino;49 - 53 ANOS;2
202601;BRAUNAS;MG;LESTE;IPATINGA;INTERIOR;Masculino;59+ ANOS;27
202607;JEQUITINHONHA;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Masculino;49 - 53 ANOS;20
202602;VIRGEM DA LAPA;MG;NORDESTE;ARACUAI;INTERIOR;Masculino;19 - 23 ANOS;31
202603;MACHADO;MG;SUL;ALFENAS;INTERIOR;Feminino;24 - 28 ANOS;46
202605;BORDA DA MATA;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;49 - 53 ANOS;12
202602;PATROCINIO DO MURIAE;MG;SUDESTE;MURIAE;INTERIOR;Feminino;24 - 28 ANOS;6
202606;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;BH;Masculino;39 - 43 ANOS;1476
202606;MARTINHO CAMPOS;MG;OESTE;BOM DESPACHO;INTERIOR;Feminino;00 - 18 ANOS;18
202603;VEREDINHA;MG;NORDESTE;CAPELINHA;INTERIOR;Masculino;49 - 53 ANOS;8
202601;COLUNA;MG;NORDESTE;DIAMANTINA;INTERIOR;Feminino;49 - 53 ANOS;13
202607;RUBELITA;MG;NORTE;SALINAS;INTERIOR;Masculino;39 - 43 ANOS;5
202608;SERRANOPOLIS DE MINAS;MG;NORTE;JANAUBA;INTERIOR;Masculino;44 - 48 ANOS;2
202601;CAPIM BRANCO;MG;CENTRO;PEDRO LEOPOLDO;RMBH;Masculino;19 - 23 ANOS;16
202606;ITUETA;MG;LESTE;RESPLENDOR;INTERIOR;Feminino;00 - 18 ANOS;14
202602;LAGOA SANTA;MG;CENTRO;PEDRO LEOPOLDO;RMBH;Feminino;00 - 18 ANOS;112
202604;SANTANA DO DESERTO;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;49 - 53 ANOS;2
202608;GOUVEIA;MG;NORDESTE;DIAMANTINA;INTERIOR;Masculino;19 - 23 ANOS;13
202603;IBATIBA;ES;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;39 - 43 ANOS;2
202606;DIAMANTINA;MG;NORDESTE;DIAMANTINA;INTERIOR;Feminino;49 - 53 ANOS;127
202605;NOSSA SENHORA DOS REMEDIOS;PI;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;19 - 23 ANOS;1
202602;ROMARIA;MG;TRIANGULO DO NORTE;MONTE CARMELO;INTERIOR;Feminino;29 - 33 ANOS;12
202607;DESCOBERTO;MG;SUDESTE;CATAGUASES;INTERIOR;Feminino;29 - 33 ANOS;2
202604;NOVA UNIAO;MG;CENTRO;ITABIRA;RMBH;Feminino;44 - 48 ANOS;10
202605;TEIXEIRAS;MG;LESTE DO SUL;VICOSA;INTERIOR;Feminino;19 - 23 ANOS;11
202605;SAO SEBASTIAO DO RIO PRETO;MG;CENTRO;ITABIRA;INTERIOR;Feminino;54 - 58 ANOS;4
202605;OURO PRETO;MG;CENTRO;OURO PRETO;INTERIOR;Masculino;19 - 23 ANOS;27
202601;BOCAINA DE MINAS;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;24 - 28 ANOS;1
202608;RIBEIRAO VERMELHO;MG;SUL;LAVRAS;INTERIOR;Masculino;29 - 33 ANOS;4
202604;REDUTO;MG;LESTE DO SUL;MANHUACU;INTERIOR;Feminino;44 - 48 ANOS;10
202605;BERTOPOLIS;MG;NORDESTE;AGUAS FORMOSAS;INTERIOR;Masculino;34 - 38 ANOS;14
202607;VITORIA DA CONQUISTA;BA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;44 - 48 ANOS;2
202601;FUNILANDIA;MG;CENTRO;SETE LAGOAS;INTERIOR;Masculino;29 - 33 ANOS;3
202604;PEDRA DO ANTA;MG;LESTE DO SUL;VICOSA;INTERIOR;Feminino;59+ ANOS;31
202608;BRASILIA DE MINAS;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Feminino;59+ ANOS;546
202605;ITAGUARA;MG;OESTE;ITAUNA;RMBH;Feminino;59+ ANOS;176
202601;SANTANA DOS MONTES;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Masculino;00 - 18 ANOS;8
202605;CANAPOLIS;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Feminino;00 - 18 ANOS;15
202601;SANTO ANTONIO DO AMPARO;MG;OESTE;OLIVEIRA;INTERIOR;Feminino;00 - 18 ANOS;38
202605;JOAO MONLEVADE;MG;CENTRO;JOAO MONLEVADE;INTERIOR;Masculino;59+ ANOS;380
202605;CRUZILIA;MG;SUL;SAO LOURENCO;INTERIOR;Masculino;29 - 33 ANOS;12
202605;PRESIDENTE BERNARDES;MG;SUDESTE;UBA;INTERIOR;Feminino;19 - 23 ANOS;7
202602;PIEDADE DO RIO GRANDE;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Masculino;24 - 28 ANOS;10
202605;ALPINOPOLIS;MG;SUL;PASSOS;INTERIOR;Masculino;24 - 28 ANOS;33
202604;SANTA RITA DO ITUETO;MG;LESTE;RESPLENDOR;INTERIOR;Masculino;00 - 18 ANOS;7
202604;MAMONAS;MG;NORTE;JANAUBA;INTERIOR;Feminino;44 - 48 ANOS;1
202602;CATAS ALTAS DA NORUEGA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;00 - 18 ANOS;12
202606;LAGOA FORMOSA;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Feminino;54 - 58 ANOS;30
202606;SAO THOME DAS LETRAS;MG;SUL;TRES CORACOES;INTERIOR;Feminino;44 - 48 ANOS;9
202604;CARANDAI;MG;CENTRO SUL;BARBACENA;INTERIOR;Feminino;19 - 23 ANOS;10
202604;RUBELITA;MG;NORTE;SALINAS;INTERIOR;Masculino;00 - 18 ANOS;16
202608;VILA VELHA;ES;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;29 - 33 ANOS;3
202604;CARBONITA;MG;NORDESTE;DIAMANTINA;INTERIOR;Feminino;00 - 18 ANOS;25
202605;SANTA LUZIA;MG;CENTRO;SANTA LUZIA;RMBH;Masculino;49 - 53 ANOS;177
202601;PIRAPORA;MG;NORTE;PIRAPORA;INTERIOR;Feminino;00 - 18 ANOS;127
202606;INDAIABIRA;MG;NORTE;TAIOBEIRAS;INTERIOR;Feminino;00 - 18 ANOS;39
202605;AIMORES;MG;LESTE;RESPLENDOR;INTERIOR;Masculino;19 - 23 ANOS;13
202608;SAO JOAO DA LAGOA;MG;NORTE;CORACAO DE JESUS;INTERIOR;Masculino;49 - 53 ANOS;5
202604;LAJE DO MURIAE;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;00 - 18 ANOS;1
202602;JAPONVAR;MG;NORTE;JANUARIA;INTERIOR;Masculino;00 - 18 ANOS;11
202608;FERVEDOURO;MG;SUDESTE;CARANGOLA;INTERIOR;Masculino;34 - 38 ANOS;15
202607;ALTEROSA;MG;SUL;ALFENAS;INTERIOR;Masculino;34 - 38 ANOS;9
202603;JEQUITIBA;MG;CENTRO;SETE LAGOAS;INTERIOR;Feminino;59+ ANOS;48
202607;IAPU;MG;LESTE;IPATINGA;INTERIOR;Feminino;34 - 38 ANOS;16
202604;NATALANDIA;MG;NOROESTE;UNAI;INTERIOR;Feminino;44 - 48 ANOS;5
202602;RODEIO;SC;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;1
202607;LAGOA DA PRATA;MG;OESTE;LAGOA DA PRATA;INTERIOR;Feminino;19 - 23 ANOS;40
202606;SARZEDO;MG;CENTRO;BETIM;RMBH;Feminino;34 - 38 ANOS;32
202608;BOM JARDIM DE MINAS;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;54 - 58 ANOS;5
202606;SALVADOR;BA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;54 - 58 ANOS;1
202603;AGUAS FORMOSAS;MG;NORDESTE;AGUAS FORMOSAS;INTERIOR;Masculino;39 - 43 ANOS;11
202608;CORREGO DANTA;MG;OESTE;FORMIGA;INTERIOR;Feminino;59+ ANOS;63
202602;SENADOR AMARAL;MG;SUL;POUSO ALEGRE;INTERIOR;Feminino;39 - 43 ANOS;11
202604;PEDRA AZUL;MG;NORDESTE;PEDRA AZUL;INTERIOR;Feminino;00 - 18 ANOS;80
202604;MONTE AZUL;MG;NORTE;JANAUBA;INTERIOR;Masculino;00 - 18 ANOS;73
202605;MATEUS LEME;MG;CENTRO;BETIM;RMBH;Masculino;34 - 38 ANOS;16
202603;SAO JOAO DAS MISSOES;MG;NORTE;MANGA;INTERIOR;Feminino;59+ ANOS;34
202604;DORES DE CAMPOS;MG;CENTRO SUL;BARBACENA;INTERIOR;Feminino;29 - 33 ANOS;11
202602;SAO JOSE DO MANTIMENTO;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;59+ ANOS;21
202605;SERICITA;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Masculino;29 - 33 ANOS;9
202603;ATALEIA;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Masculino;34 - 38 ANOS;8
202603;ALTEROSA;MG;SUL;ALFENAS;INTERIOR;Masculino;44 - 48 ANOS;4
202604;CRUCILANDIA;MG;CENTRO;BETIM;INTERIOR;Feminino;54 - 58 ANOS;5
202603;ALAGOA;MG;SUL;SAO LOURENCO;INTERIOR;Masculino;29 - 33 ANOS;2
202608;ASTOLFO DUTRA;MG;SUDESTE;UBA;INTERIOR;Masculino;44 - 48 ANOS;8
202608;ITINGA;MG;NORDESTE;ARACUAI;INTERIOR;Masculino;29 - 33 ANOS;25
202603;BRUMADINHO;MG;CENTRO;BETIM;RMBH;Feminino;24 - 28 ANOS;21
202601;PASSA VINTE;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;24 - 28 ANOS;1
202603;EWBANK DA CAMARA;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;19 - 23 ANOS;8
202606;GOVERNADOR VALADARES;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;44 - 48 ANOS;169
202601;JAPARAIBA;MG;OESTE;LAGOA DA PRATA;INTERIOR;Masculino;44 - 48 ANOS;10
202603;MONTALVANIA;MG;NORTE;MANGA;INTERIOR;Masculino;24 - 28 ANOS;28
202603;FORMOSA;GO;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;2
202602;LADAINHA;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Masculino;54 - 58 ANOS;12
202602;DOURADOQUARA;MG;TRIANGULO DO NORTE;MONTE CARMELO;INTERIOR;Masculino;59+ ANOS;14
202604;ITANHANDU;MG;SUL;SAO LOURENCO;INTERIOR;Feminino;34 - 38 ANOS;3
202604;CANAPOLIS;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Masculino;54 - 58 ANOS;14
202604;DELTA;MG;TRIANGULO DO SUL;UBERABA;INTERIOR;Masculino;29 - 33 ANOS;1
202603;RUBIM;MG;NORDESTE;ALMENARA;INTERIOR;Feminino;54 - 58 ANOS;15
202604;CAPELA NOVA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Masculino;00 - 18 ANOS;12
202604;IGARATINGA;MG;OESTE;PARA DE MINAS;INTERIOR;Feminino;19 - 23 ANOS;1
202605;MOEDA;MG;CENTRO;BELO HORIZONTE;INTERIOR;Feminino;54 - 58 ANOS;6
202605;CRUZEIRO DA FORTALEZA;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Masculino;44 - 48 ANOS;4
202603;ITABIRA;MG;CENTRO;ITABIRA;INTERIOR;Masculino;39 - 43 ANOS;22
202601;JANAUBA;MG;NORTE;JANAUBA;INTERIOR;Feminino;39 - 43 ANOS;126
202608;CAPELINHA;MG;NORDESTE;CAPELINHA;INTERIOR;Feminino;24 - 28 ANOS;52
202606;CONSELHEIRO PENA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;19 - 23 ANOS;14
202604;CAMPOS GERAIS;MG;SUL;ALFENAS;INTERIOR;Feminino;39 - 43 ANOS;25
202602;VICOSA;MG;LESTE DO SUL;VICOSA;INTERIOR;Masculino;54 - 58 ANOS;31
202604;CORONEL XAVIER CHAVES;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Masculino;00 - 18 ANOS;2
202606;SAO GERALDO DA PIEDADE;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;39 - 43 ANOS;3
202608;PIEDADE DE PONTE NOVA;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Masculino;29 - 33 ANOS;5
202606;ARICANDUVA;MG;NORDESTE;CAPELINHA;INTERIOR;Masculino;34 - 38 ANOS;4
202606;DORES DE CAMPOS;MG;CENTRO SUL;BARBACENA;INTERIOR;Masculino;00 - 18 ANOS;6
202605;SANTA RITA DE MINAS;MG;LESTE;CARATINGA;INTERIOR;Feminino;39 - 43 ANOS;5
202604;CAMPOS DOS GOYTACAZES;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;39 - 43 ANOS;4
202603;SANTA JULIANA;MG;TRIANGULO DO SUL;ARAXA;INTERIOR;Masculino;19 - 23 ANOS;8
202605;SANTANA DO PARAISO;MG;LESTE;IPATINGA;INTERIOR;Feminino;39 - 43 ANOS;39
202604;LAGOA GRANDE;MG;NOROESTE;JOAO PINHEIRO;INTERIOR;Masculino;19 - 23 ANOS;9
202601;MATAO;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;1
202604;SANTA MARIA DO SALTO;MG;NORDESTE;ALMENARA;INTERIOR;Masculino;29 - 33 ANOS;7
202601;PORTEIRINHA;MG;NORTE;JANAUBA;INTERIOR;Feminino;54 - 58 ANOS;89
202605;ITABIRA;MG;CENTRO;ITABIRA;INTERIOR;Feminino;29 - 33 ANOS;92
202604;PRUDENTE DE MORAIS;MG;CENTRO;SETE LAGOAS;INTERIOR;Masculino;29 - 33 ANOS;8
202608;FRANCA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;54 - 58 ANOS;2
202601;JEQUITIBA;MG;CENTRO;SETE LAGOAS;INTERIOR;Masculino;39 - 43 ANOS;2
202605;CABECEIRA GRANDE;MG;NOROESTE;UNAI;INTERIOR;Feminino;29 - 33 ANOS;1
202606;ITUIUTABA;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Feminino;39 - 43 ANOS;139
202601;NATERCIA;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;39 - 43 ANOS;5
202601;FLORESTAL;MG;CENTRO;BETIM;RMBH;Masculino;39 - 43 ANOS;7
202605;ESPINOSA;MG;NORTE;JANAUBA;INTERIOR;Feminino;24 - 28 ANOS;43
202608;SERRA DOS AIMORES;MG;NORDESTE;NANUQUE;INTERIOR;Masculino;34 - 38 ANOS;13
202601;BOM JESUS DO GALHO;MG;LESTE;CARATINGA;INTERIOR;Feminino;19 - 23 ANOS;15
202605;CAPELINHA;MG;NORDESTE;CAPELINHA;INTERIOR;Masculino;00 - 18 ANOS;113
202607;BAIXO GUANDU;ES;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;34 - 38 ANOS;6
202608;SINOP;MT;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;1
202605;VICOSA;MG;LESTE DO SUL;VICOSA;INTERIOR;Masculino;29 - 33 ANOS;61
202606;BOTELHOS;MG;SUL;POCOS DE CALDAS;INTERIOR;Masculino;19 - 23 ANOS;12
202602;PEQUI;MG;CENTRO;SETE LAGOAS;INTERIOR;Feminino;29 - 33 ANOS;13
202601;CLARAVAL;MG;SUL;PASSOS;INTERIOR;Feminino;59+ ANOS;4
202601;EUGENOPOLIS;MG;SUDESTE;MURIAE;INTERIOR;Masculino;00 - 18 ANOS;26
202607;SAO JOSE DO DIVINO;PI;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;54 - 58 ANOS;1
202605;PIRAPETINGA;MG;SUDESTE;CATAGUASES;INTERIOR;Masculino;44 - 48 ANOS;1
202606;FREI INOCENCIO;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;19 - 23 ANOS;9
202602;ALBERTINA;MG;SUL;OURO FINO;INTERIOR;Feminino;49 - 53 ANOS;2
202602;ALVARENGA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;29 - 33 ANOS;3
202607;CAMBUQUIRA;MG;SUL;TRES CORACOES;INTERIOR;Feminino;59+ ANOS;141
202601;BELO ORIENTE;MG;LESTE;IPATINGA;INTERIOR;Feminino;29 - 33 ANOS;15
202601;ONCA DE PITANGUI;MG;OESTE;PARA DE MINAS;INTERIOR;Feminino;49 - 53 ANOS;5
202604;MARTINS SOARES;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;44 - 48 ANOS;6
202604;AIURUOCA;MG;SUL;SAO LOURENCO;INTERIOR;Feminino;49 - 53 ANOS;4
202602;DESTERRO DE ENTRE RIOS;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;00 - 18 ANOS;24
202605;LONTRA;MG;NORTE;JANUARIA;INTERIOR;Feminino;34 - 38 ANOS;19
202601;CATAS ALTAS;MG;CENTRO;ITABIRA;INTERIOR;Masculino;34 - 38 ANOS;1
202605;DOM SILVERIO;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Feminino;44 - 48 ANOS;8
202605;MOEMA;MG;OESTE;BOM DESPACHO;INTERIOR;Masculino;44 - 48 ANOS;13
202603;MIRADOURO;MG;SUDESTE;MURIAE;INTERIOR;Feminino;59+ ANOS;90
202604;LAGOA DA PRATA;MG;OESTE;LAGOA DA PRATA;INTERIOR;Feminino;19 - 23 ANOS;42
202604;IUNA;ES;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;19 - 23 ANOS;1
202604;MONTES CLAROS;MG;NORTE;MONTES CLAROS;INTERIOR;Feminino;00 - 18 ANOS;1730
202601;MANHUMIRIM;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;44 - 48 ANOS;17
202607;RAPOSOS;MG;CENTRO;BELO HORIZONTE;RMBH;Feminino;29 - 33 ANOS;16
202607;PAIVA;MG;CENTRO SUL;BARBACENA;INTERIOR;Feminino;24 - 28 ANOS;1
202601;BOM JARDIM DE MINAS;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;34 - 38 ANOS;2
202606;TEIXEIRA DE FREITAS;BA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;34 - 38 ANOS;1
202602;FRANCISCOPOLIS;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Masculino;29 - 33 ANOS;2
202601;CUPARAQUE;MG;LESTE;MANTENA;INTERIOR;Feminino;29 - 33 ANOS;6
202601;TAPIRAI;MG;OESTE;FORMIGA;INTERIOR;Masculino;39 - 43 ANOS;3
202602;FLORESTAL;MG;CENTRO;BETIM;RMBH;Masculino;39 - 43 ANOS;6
202603;MORRO DA GARCA;MG;CENTRO;CURVELO;INTERIOR;Masculino;00 - 18 ANOS;5
202602;URANDI;BA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;39 - 43 ANOS;1
202605;MONTE SIAO;MG;SUL;OURO FINO;INTERIOR;Masculino;59+ ANOS;34
202601;NOVA UNIAO;MG;CENTRO;ITABIRA;RMBH;Masculino;29 - 33 ANOS;9
202607;BRAZOPOLIS;MG;SUL;ITAJUBA;INTERIOR;Feminino;39 - 43 ANOS;9
202605;RIO DAS OSTRAS;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;16
202601;CHACARA;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;54 - 58 ANOS;1
202604;CARVALHOPOLIS;MG;SUL;ALFENAS;INTERIOR;Feminino;00 - 18 ANOS;8
202608;SAO DOMINGOS DAS DORES;MG;LESTE;CARATINGA;INTERIOR;Feminino;24 - 28 ANOS;5
202605;CONQUISTA;MG;TRIANGULO DO SUL;UBERABA;INTERIOR;Feminino;24 - 28 ANOS;4
202606;JURAMENTO;MG;NORTE;MONTES CLAROS;INTERIOR;Feminino;54 - 58 ANOS;4
202605;SAO JOSE DA SAFIRA;MG;LESTE;PECANHA;INTERIOR;Masculino;34 - 38 ANOS;2
202601;IAPU;MG;LESTE;IPATINGA;INTERIOR;Masculino;54 - 58 ANOS;8
202608;TEIXEIRA DE FREITAS;BA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;5
202606;SANTA CRUZ DE MINAS;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Feminino;49 - 53 ANOS;4
202607;DOM JOAQUIM;MG;CENTRO;GUANHAES;INTERIOR;Masculino;49 - 53 ANOS;3
202606;VOLTA REDONDA;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;34 - 38 ANOS;1
202608;SANTANA DA VARGEM;MG;SUL;TRES PONTAS;INTERIOR;Feminino;00 - 18 ANOS;8
202602;GLAUCILANDIA;MG;NORTE;MONTES CLAROS;INTERIOR;Masculino;54 - 58 ANOS;2
202604;PIRANGUINHO;MG;SUL;ITAJUBA;INTERIOR;Masculino;54 - 58 ANOS;7
202605;VARZEA DA PALMA;MG;NORTE;PIRAPORA;INTERIOR;Masculino;49 - 53 ANOS;27
202607;JOAQUIM FELICIO;MG;NORTE;BOCAIUVA;INTERIOR;Feminino;00 - 18 ANOS;1
202601;ARAXA;MG;TRIANGULO DO SUL;ARAXA;INTERIOR;Masculino;19 - 23 ANOS;65
202602;AGUA BOA;MG;LESTE;SANTA MARIA DO SUACUI;INTERIOR;Feminino;24 - 28 ANOS;23
202603;DELTA;MG;TRIANGULO DO SUL;UBERABA;INTERIOR;Feminino;44 - 48 ANOS;2
202603;RODEIRO;MG;SUDESTE;UBA;INTERIOR;Feminino;29 - 33 ANOS;13
202604;SAO JOAO DEL REI;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Feminino;24 - 28 ANOS;100
202607;MORRO DA GARCA;MG;CENTRO;CURVELO;INTERIOR;Masculino;49 - 53 ANOS;2
202606;SERRA DO SALITRE;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Masculino;34 - 38 ANOS;6
202606;BOM JESUS DO AMPARO;MG;CENTRO;ITABIRA;INTERIOR;Feminino;39 - 43 ANOS;6
202602;VIEIRAS;MG;SUDESTE;MURIAE;INTERIOR;Masculino;34 - 38 ANOS;4
202607;JUIZ DE FORA;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;34 - 38 ANOS;324
202603;DATAS;MG;NORDESTE;DIAMANTINA;INTERIOR;Masculino;54 - 58 ANOS;5
202604;LEME DO PRADO;MG;NORDESTE;MINAS NOVAS;INTERIOR;Masculino;19 - 23 ANOS;11
202608;SANTA BARBARA DO TUGURIO;MG;CENTRO SUL;BARBACENA;INTERIOR;Masculino;54 - 58 ANOS;3
202601;GRAO MOGOL;MG;NORTE;MONTES CLAROS;INTERIOR;Masculino;39 - 43 ANOS;13
202606;UBAI;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Feminino;34 - 38 ANOS;12
202604;DIVINESIA;MG;SUDESTE;UBA;INTERIOR;Masculino;24 - 28 ANOS;6
202601;RIO CASCA;MG;LESTE DO SUL;RAUL SOARES;INTERIOR;Feminino;19 - 23 ANOS;7
202607;DELTA;MG;TRIANGULO DO SUL;UBERABA;INTERIOR;Masculino;49 - 53 ANOS;1
202603;BELO VALE;MG;CENTRO;BELO HORIZONTE;INTERIOR;Masculino;49 - 53 ANOS;5
202605;SAO JOAO DA BARRA;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;29 - 33 ANOS;1
202605;LAGOA DOURADA;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Masculino;34 - 38 ANOS;8
202604;SANTO ANTONIO DO AMPARO;MG;OESTE;OLIVEIRA;INTERIOR;Masculino;44 - 48 ANOS;15
202605;UNAI;MG;NOROESTE;UNAI;INTERIOR;Masculino;34 - 38 ANOS;57
202601;CRUZEIRO DA FORTALEZA;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Masculino;59+ ANOS;16
202606;RESSAQUINHA;MG;CENTRO SUL;BARBACENA;INTERIOR;Masculino;24 - 28 ANOS;1
202602;PRESIDENTE OLEGARIO;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Feminino;59+ ANOS;162
202601;BRUMADINHO;MG;CENTRO;BETIM;RMBH;Masculino;19 - 23 ANOS;25
202603;LAMBARI;MG;SUL;TRES CORACOES;INTERIOR;Masculino;44 - 48 ANOS;15
202603;MESQUITA;MG;LESTE;IPATINGA;INTERIOR;Masculino;00 - 18 ANOS;18
202608;OURO BRANCO;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Masculino;54 - 58 ANOS;12
202608;PIEDADE DE CARATINGA;MG;LESTE;CARATINGA;INTERIOR;Masculino;00 - 18 ANOS;14
202601;SANTA RITA DE MINAS;MG;LESTE;CARATINGA;INTERIOR;Feminino;54 - 58 ANOS;3
202606;SAO PEDRO DA UNIAO;MG;SUL;PASSOS;INTERIOR;Feminino;49 - 53 ANOS;4
202607;FRANCISCO BADARO;MG;NORDESTE;MINAS NOVAS;INTERIOR;Masculino;29 - 33 ANOS;14
202601;SAO PEDRO DA UNIAO;MG;SUL;PASSOS;INTERIOR;Masculino;44 - 48 ANOS;3
202604;SAO JOSE DO ALEGRE;MG;SUL;ITAJUBA;INTERIOR;Masculino;54 - 58 ANOS;3
202604;UBA;MG;SUDESTE;UBA;INTERIOR;Masculino;29 - 33 ANOS;151
202604;ITAMBACURI;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Masculino;29 - 33 ANOS;44
202602;POCOS DE CALDAS;MG;SUL;POCOS DE CALDAS;INTERIOR;Feminino;39 - 43 ANOS;69
202604;SAO SEBASTIAO DO MARANHAO;MG;LESTE;SANTA MARIA DO SUACUI;INTERIOR;Masculino;00 - 18 ANOS;39
202605;MEDEIROS;MG;OESTE;FORMIGA;INTERIOR;Masculino;24 - 28 ANOS;4
202606;LAVRAS;MG;SUL;LAVRAS;INTERIOR;Masculino;59+ ANOS;423
202605;PEDRA DO ANTA;MG;LESTE DO SUL;VICOSA;INTERIOR;Feminino;00 - 18 ANOS;7
202604;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;INTERIOR;Masculino;54 - 58 ANOS;391
202601;JEQUITIBA;MG;CENTRO;SETE LAGOAS;INTERIOR;Feminino;34 - 38 ANOS;5
202601;CONCEICAO DO MATO DENTRO;MG;CENTRO;BELO HORIZONTE;INTERIOR;Feminino;44 - 48 ANOS;29
202601;SERRANOPOLIS DE MINAS;MG;NORTE;JANAUBA;INTERIOR;Masculino;44 - 48 ANOS;2
